instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
180.0,2011-06-29,3.0,0.0,6.0,0.0,3.0,1.0,1.0,26.231651,27.209408000000003,0.497917,,848.0,4377.0,5225.0
181.0,2011-06-30,3.0,0.0,6.0,0.0,4.0,1.0,1.0,24.743349,26.042528000000004,0.4341670000000001,12.415903999999998,1027.0,4488.0,5515.0
182.0,2011-07-01,3.0,0.0,7.0,0.0,5.0,1.0,1.0,25.957500000000003,27.042692,0.39625,6.874736,1246.0,4116.0,5362.0
183.0,2011-07-02,3.0,0.0,,0.0,,0.0,1.0,26.701651000000002,28.042328,0.444583,7.709153999999999,2204.0,2915.0,5119.0
184.0,2011-07-03,3.0,0.0,7.0,0.0,0.0,0.0,2.0,25.683349,28.125950000000003,0.6825,15.333485999999999,2282.0,2367.0,4649.0
185.0,2011-07-04,3.0,0.0,7.0,1.0,1.0,0.0,2.0,26.153349,27.917522000000005,0.637917,5.4591064000000005,3065.0,2978.0,6043.0
186.0,2011-07-05,3.0,0.0,7.0,0.0,2.0,1.0,1.0,27.093349,29.958308,0.590417,8.459285999999999,1031.0,3634.0,4665.0
187.0,2011-07-06,3.0,0.0,7.0,0.0,3.0,1.0,1.0,25.84,29.251778,0.7433330000000001,10.042161,784.0,3845.0,4629.0
188.0,2011-07-07,3.0,0.0,7.0,0.0,4.0,1.0,1.0,27.25,29.333485999999997,0.65125,10.6664,754.0,3838.0,4592.0
189.0,2011-07-08,3.0,0.0,7.0,0.0,5.0,1.0,2.0,25.330849,28.251878,0.757917,15.083642999999999,692.0,3348.0,4040.0
190.0,2011-07-09,3.0,0.0,7.0,0.0,6.0,0.0,1.0,26.466651000000002,27.834428000000006,0.609167,11.250104,1988.0,3348.0,5336.0
191.0,2011-07-10,3.0,0.0,7.0,0.0,0.0,0.0,1.0,27.1325,29.54165,0.578333,12.292557,1743.0,3138.0,4881.0
192.0,2011-07-11,3.0,0.0,7.0,0.0,1.0,1.0,1.0,27.8375,32.167064,0.635833,18.916579000000002,723.0,3363.0,4086.0
193.0,2011-07-12,3.0,0.0,7.0,0.0,2.0,1.0,1.0,,32.79215,0.559167,13.417018,662.0,3596.0,4258.0
194.0,2011-07-13,3.0,0.0,7.0,0.0,3.0,1.0,1.0,27.093349,29.500664,0.631667,9.790911,748.0,3594.0,4342.0
195.0,2011-07-14,3.0,0.0,7.0,0.0,4.0,1.0,1.0,23.999151,25.916864,0.47625,16.124689,888.0,4196.0,5084.0
196.0,2011-07-15,3.0,0.0,7.0,0.0,5.0,1.0,1.0,23.176651,25.208485999999997,0.59125,12.249811,1318.0,4220.0,5538.0
197.0,2011-07-16,3.0,0.0,7.0,0.0,6.0,0.0,1.0,24.273349000000003,26.125358,0.585,13.958914000000002,2418.0,3505.0,
198.0,2011-07-17,3.0,0.0,7.0,0.0,0.0,0.0,1.0,25.800849,28.208978,0.604167,16.417210999999998,2006.0,3296.0,5302.0
199.0,2011-07-18,3.0,0.0,7.0,0.0,1.0,1.0,1.0,27.093349,30.459050000000005,0.65125,14.458868,841.0,3617.0,4458.0
,2011-07-19,3.0,0.0,7.0,0.0,2.0,1.0,1.0,28.503349,33.333614000000004,0.650417,8.7502,752.0,3789.0,4541.0
201.0,2011-07-20,3.0,0.0,7.0,0.0,3.0,1.0,1.0,28.111651,33.2921,0.7070830000000001,7.625739,644.0,3688.0,4332.0
202.0,2011-07-21,3.0,0.0,7.0,0.0,4.0,1.0,2.0,30.305,38.540486,0.69125,14.875407000000001,632.0,3152.0,3784.0
203.0,2011-07-22,3.0,0.0,7.0,0.0,5.0,1.0,1.0,31.871651,39.49913599999999,0.580417,8.9177,562.0,2825.0,3387.0
204.0,2011-07-23,3.0,0.0,7.0,0.0,6.0,0.0,1.0,31.910849,37.082942,0.5,8.791807,987.0,2298.0,3285.0
205.0,2011-07-24,3.0,0.0,7.0,0.0,0.0,0.0,1.0,31.01,36.458714,0.550833,11.334457,1050.0,2556.0,3606.0
206.0,2011-07-25,3.0,0.0,7.0,0.0,1.0,1.0,1.0,26.936651,31.583228000000002,0.757083,6.0841560999999995,568.0,3272.0,3840.0
207.0,2011-07-26,3.0,0.0,7.0,0.0,2.0,1.0,1.0,28.268349,30.000614000000002,0.540833,13.417286,750.0,3840.0,4590.0
208.0,2011-07-27,3.0,0.0,7.0,0.0,3.0,1.0,1.0,28.425000000000004,29.584022000000004,0.4029170000000001,12.292021000000002,755.0,3901.0,4656.0
209.0,2011-07-28,3.0,0.0,7.0,0.0,4.0,1.0,1.0,28.620849,32.8334,0.583333,11.958093,606.0,3784.0,4390.0
210.0,2011-07-29,3.0,0.0,7.0,0.0,5.0,1.0,1.0,31.401651,35.873822,0.5425,11.667246,670.0,3176.0,3846.0
211.0,2011-07-30,3.0,0.0,7.0,0.0,6.0,0.0,1.0,29.795849,32.083442,0.465833,11.291979,1559.0,2916.0,4475.0
212.0,2011-07-31,3.0,0.0,7.0,0.0,0.0,0.0,1.0,29.874151,32.166536,0.480833,11.042471,1524.0,2778.0,4302.0
213.0,2011-08-01,3.0,0.0,8.0,0.0,1.0,1.0,1.0,28.268349,30.417272000000004,0.550833,10.500039,729.0,3537.0,4266.0
214.0,2011-08-02,3.0,,8.0,0.0,2.0,1.0,1.0,28.816651,30.666686,0.49125,13.79195,801.0,4044.0,4845.0
215.0,2011-08-03,3.0,0.0,8.0,0.0,3.0,1.0,2.0,26.388349,28.875842,0.6575,9.084060999999998,467.0,3107.0,3574.0
216.0,2011-08-04,3.0,0.0,8.0,0.0,4.0,1.0,2.0,25.37,27.87600800000001,0.7575,13.20905,799.0,3777.0,4576.0
217.0,2011-08-05,3.0,0.0,8.0,0.0,5.0,1.0,1.0,25.409151,27.333422,0.630833,12.374632,1023.0,3843.0,4866.0
218.0,2011-08-06,3.0,0.0,8.0,0.0,6.0,0.0,2.0,25.683349,28.626164000000006,0.755,15.29275,1521.0,2773.0,4294.0
219.0,2011-08-07,3.0,0.0,8.0,0.0,0.0,0.0,1.0,26.8975,31.20927200000001,0.7529170000000001,13.499629,1298.0,2487.0,3785.0
220.0,2011-08-08,3.0,0.0,8.0,0.0,1.0,1.0,1.0,27.955,30.416678,0.592083,12.875725,846.0,3480.0,4326.0
221.0,2011-08-09,3.0,0.0,8.0,0.0,2.0,1.0,1.0,28.425000000000004,31.791985999999998,0.570417,10.125107,907.0,3695.0,4602.0
222.0,2011-08-10,3.0,0.0,8.0,0.0,3.0,1.0,1.0,28.033348999999998,29.208878000000002,0.424167,13.417286,884.0,3896.0,4780.0
223.0,2011-08-11,3.0,0.0,8.0,0.0,4.0,1.0,1.0,,27.000386,0.42375,11.041332,812.0,3980.0,4792.0
224.0,2011-08-12,3.0,0.0,8.0,0.0,5.0,1.0,1.0,25.291651,27.166771999999998,0.415,8.416607,1051.0,3854.0,4905.0
225.0,2011-08-13,3.0,0.0,8.0,0.0,6.0,0.0,2.0,24.234151000000004,26.626628000000004,0.729583,14.167418,1504.0,2646.0,4150.0
226.0,2011-08-14,3.0,0.0,8.0,0.0,0.0,0.0,2.0,23.803349,25.209608000000006,0.8175,14.916410999999998,1338.0,2482.0,3820.0
227.0,2011-08-15,3.0,0.0,8.0,0.0,1.0,1.0,1.0,23.294151,24.667022000000006,0.7120830000000001,13.999918,775.0,3563.0,4338.0
228.0,2011-08-16,3.0,0.0,8.0,0.0,2.0,1.0,1.0,24.939151000000006,26.625242,0.578333,15.834043,721.0,4004.0,4725.0
229.0,2011-08-17,3.0,0.0,8.0,0.0,3.0,1.0,1.0,25.996651,28.000286000000006,0.575417,9.625689,668.0,4026.0,4694.0
230.0,2011-08-18,3.0,0.0,8.0,0.0,4.0,1.0,1.0,25.448349,27.709028000000004,0.6545830000000001,15.624935999999998,639.0,3166.0,3805.0
231.0,2011-08-19,3.0,0.0,8.0,0.0,5.0,1.0,2.0,24.195,25.792586,0.722917,9.333635999999998,,3356.0,4153.0
232.0,2011-08-20,3.0,0.0,8.0,0.0,6.0,0.0,1.0,24.7825,26.833736,0.674167,6.999289,1914.0,3277.0,5191.0
233.0,2011-08-21,3.0,0.0,8.0,0.0,0.0,0.0,1.0,25.409151,28.584650000000003,0.77,16.666518,1249.0,2624.0,3873.0
234.0,2011-08-22,3.0,0.0,8.0,0.0,1.0,1.0,1.0,24.508349000000006,26.124764000000003,0.47,18.54225,833.0,3925.0,4758.0
235.0,2011-08-23,3.0,0.0,8.0,0.0,2.0,1.0,1.0,22.119151000000002,24.000422,0.455417,9.833121,1281.0,4614.0,5895.0
236.0,2011-08-24,3.0,0.0,8.0,0.0,3.0,1.0,1.0,23.646651000000002,25.625672,0.605,16.958236,949.0,4181.0,5130.0
237.0,2011-08-25,3.0,0.0,8.0,0.0,4.0,1.0,2.0,24.155849,26.626364,0.7716670000000001,14.125811,435.0,3107.0,3542.0
238.0,2011-08-26,3.0,0.0,8.0,,5.0,1.0,1.0,24.9,27.542378000000003,0.76125,5.625487499999998,768.0,3893.0,4661.0
239.0,2011-08-27,,0.0,8.0,0.0,6.0,0.0,2.0,23.96,25.946696000000006,0.85,25.166339,226.0,889.0,1115.0
240.0,2011-08-28,3.0,0.0,8.0,0.0,0.0,0.0,1.0,25.231773,26.765294000000004,0.561765,20.412153,1415.0,2919.0,4334.0
241.0,2011-08-29,3.0,0.0,8.0,0.0,1.0,1.0,1.0,21.923349,24.125228,0.554583,10.708275,729.0,3905.0,4634.0
242.0,2011-08-30,3.0,0.0,8.0,0.0,2.0,1.0,1.0,22.040848999999998,23.250464,0.548333,8.375535999999999,775.0,4429.0,5204.0
243.0,2011-08-31,3.0,0.0,8.0,0.0,3.0,1.0,1.0,22.863349,24.333986000000003,0.597917,5.5833311000000005,688.0,4370.0,5058.0
244.0,2011-09-01,3.0,0.0,9.0,0.0,4.0,1.0,1.0,22.785,24.584785999999998,0.639167,9.500332,783.0,4332.0,5115.0
245.0,2011-09-02,3.0,0.0,9.0,0.0,5.0,1.0,2.0,22.236651,23.917328,0.727083,9.375243,875.0,3852.0,4727.0
246.0,2011-09-03,3.0,0.0,9.0,0.0,6.0,0.0,1.0,23.450849,25.792058000000004,0.716667,12.416775,1935.0,2549.0,4484.0
247.0,2011-09-04,3.0,0.0,9.0,0.0,0.0,0.0,1.0,25.330849,27.918314,0.742083,13.833289,2521.0,2419.0,4940.0
248.0,2011-09-05,3.0,0.0,9.0,1.0,1.0,0.0,2.0,23.646651000000002,25.292635999999998,0.790417,14.250632000000001,1236.0,2115.0,3351.0
249.0,2011-09-06,3.0,0.0,9.0,0.0,2.0,1.0,3.0,17.380000000000006,18.0032,0.886957,23.044181,204.0,2506.0,2710.0
250.0,2011-09-07,3.0,0.0,9.0,0.0,3.0,1.0,3.0,20.160849,19.919114,0.917083,6.5003936000000015,118.0,1878.0,1996.0
251.0,2011-09-08,3.0,0.0,9.0,0.0,4.0,1.0,3.0,21.793910999999998,20.653826,0.939565,12.914116,153.0,1689.0,1842.0
252.0,2011-09-09,3.0,0.0,9.0,0.0,5.0,1.0,2.0,22.55,22.210435999999994,0.897917,8.333393,417.0,3127.0,3544.0
253.0,2011-09-10,3.0,0.0,9.0,0.0,6.0,0.0,1.0,23.020000000000003,24.125492,0.75375,10.291736,1750.0,3595.0,5345.0
254.0,2011-09-11,3.0,0.0,9.0,0.0,0.0,0.0,1.0,22.706651,24.209114000000003,0.71375,7.708617999999999,1633.0,3413.0,5046.0
255.0,2011-09-12,3.0,0.0,9.0,0.0,1.0,1.0,1.0,22.284355999999995,23.740579999999998,0.692174,5.9571710000000015,690.0,4023.0,4713.0
256.0,2011-09-13,3.0,0.0,9.0,0.0,2.0,1.0,1.0,22.589151,23.834564,0.7125,9.500868,701.0,4062.0,4763.0
257.0,2011-09-14,3.0,0.0,9.0,0.0,3.0,1.0,1.0,23.646651000000002,25.3754,0.6970829999999999,11.2091,647.0,4138.0,4785.0
258.0,2011-09-15,3.0,0.0,,0.0,4.0,1.0,2.0,19.1425,20.542286000000004,0.7091670000000001,18.166782,428.0,3231.0,3659.0
,2011-09-16,3.0,0.0,9.0,0.0,5.0,1.0,2.0,14.050849,14.457350000000002,0.590417,11.000261,742.0,4018.0,4760.0
260.0,2011-09-17,3.0,0.0,9.0,0.0,6.0,0.0,2.0,15.108348999999999,15.581792000000002,0.7183329999999999,12.708225,1434.0,3077.0,4511.0
261.0,2011-09-18,3.0,0.0,9.0,0.0,0.0,0.0,1.0,15.8525,16.375442,0.695,11.958361,1353.0,2921.0,4274.0
262.0,2011-09-19,3.0,0.0,9.0,0.0,1.0,1.0,2.0,17.810848999999994,18.95855,0.69,10.166714,691.0,3848.0,4539.0
263.0,2011-09-20,3.0,0.0,9.0,0.0,2.0,1.0,2.0,18.398349,19.126322,0.88125,9.041918,438.0,3203.0,3641.0
264.0,2011-09-21,3.0,0.0,9.0,0.0,3.0,1.0,2.0,19.965,20.335178,0.9,6.4590814000000005,539.0,3813.0,4352.0
265.0,2011-09-22,3.0,0.0,9.0,0.0,4.0,1.0,2.0,21.531651,20.627557999999997,0.902083,8.584375,555.0,4240.0,4795.0
266.0,2011-09-23,4.0,0.0,9.0,0.0,5.0,1.0,2.0,20.630848999999998,18.460249999999995,0.9725,5.2505689,258.0,2137.0,2395.0
267.0,2011-09-24,4.0,0.0,9.0,0.0,6.0,0.0,2.0,20.513349,21.251192000000003,0.8625,5.251681099999999,1776.0,3647.0,5423.0
268.0,2011-09-25,4.0,0.0,9.0,0.0,0.0,0.0,2.0,21.805849,21.794042,0.845,3.3754063999999997,1544.0,3466.0,5010.0
269.0,2011-09-26,4.0,0.0,9.0,0.0,1.0,1.0,2.0,22.510849000000004,22.876771999999995,0.8483329999999999,7.4169,684.0,3946.0,4630.0
270.0,2011-09-27,4.0,0.0,9.0,0.0,2.0,1.0,2.0,21.923349,21.91865,0.885417,7.917457000000001,477.0,3643.0,4120.0
271.0,2011-09-28,4.0,0.0,9.0,0.0,3.0,1.0,2.0,21.845,21.960427999999997,0.84875,9.958143,480.0,3427.0,3907.0
272.0,2011-09-29,4.0,0.0,9.0,0.0,4.0,1.0,1.0,20.983349,21.917792000000002,0.6991669999999999,11.583161,653.0,4186.0,
273.0,2011-09-30,4.0,0.0,9.0,0.0,5.0,1.0,1.0,18.515849,19.958714,0.6475,13.833825,830.0,4372.0,5202.0
274.0,2011-10-01,4.0,0.0,10.0,0.0,6.0,0.0,2.0,11.27,11.248958000000002,0.75375,19.583832,480.0,1949.0,2429.0
275.0,,4.0,0.0,10.0,0.0,0.0,0.0,2.0,8.763349000000002,6.7909219999999975,0.791667,14.874870999999999,616.0,2302.0,2918.0
276.0,2011-10-03,4.0,0.0,10.0,0.0,1.0,1.0,2.0,10.055848999999998,9.875036,0.760833,5.584168600000001,330.0,3240.0,3570.0
277.0,2011-10-04,4.0,0.0,10.0,0.0,2.0,1.0,1.0,14.755849,15.208628,0.71,13.792218,486.0,3970.0,4456.0
278.0,2011-10-05,4.0,0.0,10.0,0.0,3.0,1.0,1.0,17.301650999999996,18.791107999999998,0.647917,11.87575,559.0,4267.0,4826.0
279.0,2011-10-06,4.0,0.0,10.0,0.0,4.0,1.0,1.0,15.225848999999998,15.70805,0.620833,9.041918,639.0,4126.0,4765.0
280.0,2011-10-07,4.0,0.0,10.0,0.0,5.0,1.0,1.0,16.009151,17.290664000000003,0.684167,1.5002438999999999,949.0,4036.0,4985.0
281.0,2011-10-08,4.0,0.0,10.0,0.0,6.0,0.0,1.0,16.518349,17.873971999999995,0.70125,3.0420814,2235.0,3174.0,5409.0
282.0,2011-10-09,4.0,0.0,10.0,0.0,0.0,0.0,1.0,17.419151,18.582878,0.7275,4.251150000000001,2397.0,3114.0,5511.0
283.0,2011-10-10,4.0,0.0,10.0,1.0,1.0,0.0,1.0,18.829151000000003,19.83305,0.73375,2.8343814,1514.0,3603.0,5117.0
284.0,2011-10-11,4.0,0.0,10.0,0.0,2.0,1.0,2.0,18.633349000000006,20.042336,0.80875,9.583814,667.0,3896.0,4563.0
285.0,2011-10-12,4.0,0.0,10.0,0.0,3.0,1.0,3.0,17.536651000000003,18.169322,0.90625,16.62605,217.0,2199.0,2416.0
286.0,2011-10-13,4.0,0.0,10.0,0.0,4.0,1.0,2.0,19.690849,20.419064000000002,0.8966670000000001,9.499728999999999,290.0,2623.0,2913.0
,2011-10-14,4.0,0.0,10.0,0.0,5.0,1.0,2.0,17.889151000000005,18.95855,0.71625,15.000160999999999,529.0,3115.0,3644.0
288.0,2011-10-15,4.0,0.0,10.0,0.0,6.0,0.0,1.0,15.813349,16.91585,0.483333,17.291560999999998,1899.0,3318.0,5217.0
289.0,2011-10-16,4.0,0.0,10.0,0.0,0.0,0.0,1.0,16.048348999999998,17.208163999999996,0.486667,18.875039,1748.0,3293.0,5041.0
290.0,2011-10-17,4.0,0.0,10.0,0.0,1.0,1.0,1.0,17.105849000000006,17.70785,0.579583,11.750392999999999,713.0,3857.0,4570.0
291.0,2011-10-18,4.0,0.0,10.0,0.0,2.0,1.0,2.0,17.0275,18.499585999999997,0.701667,7.375828999999999,637.0,4111.0,4748.0
292.0,2011-10-19,4.0,0.0,10.0,0.0,3.0,1.0,3.0,17.461733000000002,17.913967999999997,0.8952170000000002,16.303713000000002,254.0,2170.0,2424.0
293.0,2011-10-20,4.0,0.0,10.0,0.0,4.0,1.0,1.0,14.364151000000001,14.790650000000005,0.63625,28.292425,471.0,3724.0,4195.0
294.0,2011-10-21,4.0,0.0,10.0,0.0,5.0,1.0,1.0,12.0925,11.957336000000002,0.574167,14.833532,676.0,3628.0,4304.0
295.0,2011-10-22,4.0,0.0,10.0,0.0,6.0,0.0,1.0,11.857499999999998,12.082472000000001,0.629167,6.208668899999998,1499.0,2809.0,4308.0
296.0,2011-10-23,4.0,0.0,10.0,0.0,0.0,0.0,1.0,11.818349,11.873978,0.74125,6.6673375,1619.0,2762.0,4381.0
297.0,2011-10-24,4.0,0.0,10.0,0.0,1.0,1.0,1.0,13.776651,14.166422,0.772083,7.9590640000000015,699.0,3488.0,4187.0
298.0,2011-10-25,4.0,0.0,10.0,0.0,2.0,1.0,1.0,14.168349,14.582749999999995,0.622917,11.166086,695.0,3992.0,4687.0
299.0,2011-10-26,4.0,0.0,10.0,0.0,3.0,1.0,2.0,14.755849,15.207835999999999,0.7204169999999999,9.959014,404.0,3490.0,3894.0
300.0,2011-10-27,4.0,0.0,10.0,0.0,4.0,1.0,2.0,14.09,14.165035999999999,0.8129170000000001,13.250121000000002,240.0,2419.0,2659.0
301.0,2011-10-28,4.0,0.0,10.0,0.0,5.0,1.0,2.0,7.549150999999999,5.041591999999998,0.585833,15.375093,456.0,3291.0,3747.0
302.0,2011-10-29,4.0,0.0,10.0,0.0,6.0,0.0,3.0,3.9458490000000013,-0.9577419999999996,0.8825,23.541857,57.0,570.0,627.0
303.0,2011-10-30,4.0,0.0,10.0,0.0,0.0,0.0,1.0,7.000849000000002,5.207713999999998,0.62375,11.833339,885.0,2446.0,3331.0
304.0,2011-10-31,4.0,0.0,10.0,0.0,1.0,1.0,1.0,7.98,7.500158000000002,0.703333,7.12545,362.0,3307.0,3669.0
305.0,2011-11-01,4.0,0.0,11.0,0.0,2.0,1.0,1.0,10.839151,10.207808,0.68375,9.083257000000001,410.0,3658.0,4068.0
306.0,2011-11-02,4.0,0.0,11.0,0.0,,1.0,1.0,9.7425,9.748778,0.71875,5.5001438999999985,370.0,3816.0,4186.0
307.0,2011-11-03,4.0,0.0,11.0,0.0,4.0,,1.0,11.191651,10.790785999999995,0.7020830000000001,9.166739,318.0,3656.0,3974.0
308.0,2011-11-04,4.0,0.0,11.0,0.0,5.0,1.0,2.0,10.956650999999999,10.623872000000002,0.6225,18.209193,470.0,3576.0,4046.0
309.0,2011-11-05,4.0,0.0,11.0,0.0,6.0,0.0,1.0,7.353349000000001,5.374364,0.519167,12.667153999999998,1156.0,2770.0,3926.0
310.0,2011-11-06,4.0,0.0,11.0,0.0,0.0,0.0,1.0,8.371651,7.9156280000000026,,6.1676313999999985,952.0,2697.0,3649.0
311.0,2011-11-07,4.0,0.0,11.0,0.0,1.0,1.0,1.0,10.565,10.457486,0.75875,3.834075,373.0,3662.0,4035.0
312.0,2011-11-08,4.0,0.0,11.0,0.0,2.0,1.0,1.0,11.191651,11.208236,0.7216670000000001,4.6255125,376.0,3829.0,4205.0
313.0,2011-11-09,4.0,0.0,11.0,0.0,3.0,1.0,1.0,10.8,10.999213999999998,0.758333,4.1671186,305.0,3804.0,4109.0
314.0,2011-11-10,4.0,0.0,11.0,0.0,4.0,1.0,2.0,9.86,8.665586000000001,0.813333,12.667489000000002,190.0,2743.0,2933.0
315.0,2011-11-11,4.0,0.0,11.0,1.0,5.0,0.0,1.0,7.235849000000001,4.2499220000000015,0.44625,21.083225,440.0,2928.0,3368.0
316.0,2011-11-12,4.0,0.0,11.0,0.0,6.0,0.0,1.0,8.763349000000002,7.624171999999998,0.552917,14.208154,1275.0,2792.0,4067.0
317.0,2011-11-13,4.0,0.0,11.0,0.0,0.0,0.0,1.0,12.719151,12.4163,0.458333,18.875307,1004.0,2713.0,3717.0
318.0,2011-11-14,4.0,0.0,11.0,0.0,1.0,1.0,1.0,16.91,18.624392,0.587083,20.541932,595.0,3891.0,4486.0
319.0,2011-11-15,4.0,0.0,11.0,0.0,2.0,1.0,2.0,,17.500214,0.68875,13.375410999999998,449.0,3746.0,4195.0
320.0,2011-11-16,4.0,0.0,11.0,0.0,3.0,1.0,3.0,13.463349,13.831207999999998,0.93,9.167542999999998,145.0,1672.0,1817.0
321.0,2011-11-17,4.0,0.0,11.0,0.0,4.0,1.0,2.0,8.058349,5.332585999999999,0.575833,20.459254,139.0,2914.0,3053.0
322.0,2011-11-18,4.0,0.0,11.0,0.0,5.0,1.0,1.0,4.885848999999999,1.9995860000000008,0.41,11.291711,245.0,3147.0,3392.0
323.0,2011-11-19,4.0,0.0,11.0,0.0,6.0,0.0,1.0,7.4708489999999985,5.415877999999998,0.502083,15.041232,943.0,2720.0,3663.0
324.0,2011-11-20,4.0,0.0,11.0,0.0,0.0,0.0,2.0,13.776651,14.165828,0.6845829999999999,12.45865,787.0,2733.0,3520.0
325.0,2011-11-21,4.0,0.0,11.0,0.0,1.0,1.0,3.0,13.0325,13.374092,0.91,9.249618,220.0,2545.0,2765.0
326.0,2011-11-22,4.0,0.0,11.0,0.0,2.0,1.0,3.0,11.583349000000002,11.831936000000002,0.9625,7.9590640000000015,69.0,1538.0,1607.0
327.0,2011-11-23,4.0,0.0,11.0,0.0,3.0,1.0,2.0,12.719151,12.415442,0.757917,22.500275,112.0,2454.0,2566.0
328.0,2011-11-24,4.0,0.0,11.0,1.0,4.0,0.0,1.0,9.546650999999997,8.583086000000002,0.549167,11.209368,560.0,935.0,1495.0
329.0,2011-11-25,4.0,0.0,11.0,0.0,5.0,1.0,,9.625,9.124285999999998,0.64375,6.6260186,1095.0,1697.0,2792.0
330.0,2011-11-26,4.0,0.0,11.0,0.0,6.0,0.0,1.0,9.664150999999999,9.415742000000002,0.681667,4.584193599999999,1249.0,1819.0,3068.0
331.0,2011-11-27,4.0,0.0,11.0,0.0,0.0,0.0,1.0,,14.0828,0.698333,13.999918,810.0,2261.0,3071.0
332.0,2011-11-28,4.0,0.0,11.0,0.0,1.0,1.0,1.0,15.663466,16.348052000000006,0.743043,9.522174,253.0,3614.0,3867.0
333.0,2011-11-29,4.0,0.0,11.0,0.0,2.0,1.0,2.0,13.541650999999998,13.790750000000005,0.830833,17.292164,96.0,2818.0,2914.0
334.0,2011-11-30,4.0,0.0,11.0,0.0,3.0,1.0,1.0,7.275,4.540586000000001,0.613333,18.167586,188.0,3425.0,3613.0
335.0,2011-12-01,4.0,0.0,12.0,0.0,4.0,1.0,1.0,6.6875,4.166564000000001,0.524583,14.750585999999998,182.0,3545.0,3727.0
336.0,2011-12-02,4.0,0.0,12.0,0.0,5.0,1.0,1.0,6.765849000000001,5.874578,0.625833,6.750518,268.0,3672.0,3940.0
337.0,2011-12-03,4.0,0.0,12.0,0.0,6.0,0.0,1.0,6.060849000000001,4.499863999999999,0.612917,6.4174811,706.0,2908.0,3614.0
338.0,2011-12-04,4.0,0.0,12.0,0.0,0.0,0.0,1.0,7.549150999999999,7.040600000000001,0.775833,5.6252061000000015,634.0,2851.0,3485.0
339.0,2011-12-05,4.0,0.0,12.0,0.0,1.0,1.0,2.0,10.134151,9.99905,0.8270830000000001,4.1679561000000005,233.0,3578.0,3811.0
340.0,2011-12-06,4.0,0.0,12.0,0.0,2.0,1.0,3.0,13.7375,14.1224,0.949583,15.583061,126.0,2468.0,2594.0
341.0,2011-12-07,4.0,0.0,12.0,0.0,3.0,1.0,3.0,11.27,10.416235999999998,,17.833725,50.0,655.0,705.0
342.0,2011-12-08,4.0,0.0,12.0,0.0,4.0,1.0,1.0,4.494150999999999,0.9579079999999998,0.58,16.083886,150.0,3172.0,3322.0
343.0,2011-12-09,4.0,0.0,12.0,0.0,5.0,1.0,1.0,5.669151000000001,4.957771999999999,0.695833,5.5420189,261.0,3359.0,3620.0
344.0,2011-12-10,4.0,0.0,12.0,0.0,6.0,0.0,1.0,4.925000000000002,1.5831920000000004,0.5075,15.625807,502.0,2688.0,3190.0
345.0,2011-12-11,4.0,0.0,12.0,0.0,0.0,0.0,1.0,2.379151,0.708164,0.49,4.458293899999998,377.0,2366.0,2743.0
346.0,2011-12-12,4.0,0.0,12.0,0.0,1.0,1.0,1.0,3.201651,1.832936,0.6708330000000001,4.251150000000001,143.0,3167.0,3310.0
347.0,2011-12-13,4.0,0.0,12.0,0.0,2.0,1.0,1.0,5.277499999999998,3.8751080000000013,0.59,9.41685,155.0,3368.0,3523.0
348.0,2011-12-14,4.0,0.0,12.0,0.0,3.0,1.0,,6.9224999999999985,6.331892,0.66375,4.0842061,178.0,3562.0,3740.0
349.0,2011-12-15,4.0,0.0,12.0,0.0,4.0,1.0,2.0,11.857499999999998,11.207641999999995,0.634167,17.958814,181.0,3528.0,3709.0
350.0,2011-12-16,4.0,0.0,12.0,0.0,5.0,1.0,2.0,9.625,7.748450000000003,0.500417,17.458525,178.0,3399.0,3577.0
351.0,2011-12-17,4.0,0.0,12.0,0.0,6.0,0.0,2.0,4.141651,0.4584860000000006,0.560833,16.292189,275.0,2464.0,2739.0
352.0,2011-12-18,4.0,0.0,12.0,0.0,0.0,0.0,1.0,3.201651,0.20821399999999807,0.58625,11.375193,220.0,2211.0,2431.0
353.0,2011-12-19,4.0,0.0,12.0,0.0,1.0,1.0,1.0,5.003349,2.5415779999999977,0.6375,11.584032,260.0,3143.0,3403.0
354.0,2011-12-20,,0.0,12.0,0.0,2.0,1.0,2.0,10.134151,10.165964,0.595417,4.125243600000001,216.0,3534.0,3750.0
355.0,2011-12-21,1.0,0.0,12.0,0.0,3.0,1.0,2.0,12.131651000000002,12.249122,0.8583330000000001,14.8338,107.0,2553.0,2660.0
356.0,2011-12-22,1.0,0.0,12.0,0.0,4.0,1.0,2.0,11.896651000000002,12.123986000000002,0.7575,3.167425,227.0,2841.0,3068.0
357.0,2011-12-23,1.0,0.0,12.0,0.0,5.0,1.0,1.0,9.546650999999997,8.915858,0.68625,18.374482,163.0,2046.0,2209.0
358.0,2011-12-24,,0.0,12.0,0.0,6.0,0.0,1.0,6.2174999999999985,3.749972,0.5425,12.750368,155.0,856.0,1011.0
359.0,2011-12-25,1.0,0.0,12.0,0.0,0.0,0.0,1.0,4.9148010000000015,2.477426000000001,0.6813040000000001,10.391097,303.0,451.0,754.0
360.0,2011-12-26,1.0,0.0,12.0,1.0,1.0,0.0,1.0,7.121732999999999,4.825310000000002,0.506957,16.044155,430.0,887.0,1317.0
